record_id,url,domain,label,source
legit_3bae1bf089f1,http://benhvientimhanoi.vn,benhvientimhanoi.vn,0,brand_catalog_official_domains
legit_19c58e240935,http://benhvienungbuouthanhhoa.vn,benhvienungbuouthanhhoa.vn,0,brand_catalog_official_domains
legit_7df0556c7f2d,http://benhvienyduoccotruyenphutho.com,benhvienyduoccotruyenphutho.com,0,brand_catalog_official_domains
legit_cc2bdaf91146,http://binhan-dian.gov.vn,binhan-dian.gov.vn,0,brand_catalog_official_domains
legit_0a0e1317d451,http://binhminh.thixanghison.thanhhoa.gov.vn,binhminh.thixanghison.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_2287bdb8372e,http://bvdkkvnhkt.org.vn,bvdkkvnhkt.org.vn,0,brand_catalog_official_domains
legit_c7daecf4d45b,http://bvdkmelinh.vn,bvdkmelinh.vn,0,brand_catalog_official_domains
legit_bf39695fbd7a,http://bvdkquanson.com.vn,bvdkquanson.com.vn,0,brand_catalog_official_domains
legit_499022d5ada0,http://bvdksamson.vn,bvdksamson.vn,0,brand_catalog_official_domains
legit_5bca3b67e430,http://bvdktinh.vinhlong.gov.vn,bvdktinh.vinhlong.gov.vn,0,brand_catalog_official_domains
legit_84bfb57c17ff,http://bvdkvinhloc.gov.vn,bvdkvinhloc.gov.vn,0,brand_catalog_official_domains
legit_1aa2386fe009,http://bvdongson.ytethanhhoa.gov.vn,bvdongson.ytethanhhoa.gov.vn,0,brand_catalog_official_domains
legit_81fde2736191,http://bvhoaphu.vinhlong.gov.vn,bvhoaphu.vinhlong.gov.vn,0,brand_catalog_official_domains
legit_b919b19ef888,http://bvkvnghison.vn,bvkvnghison.vn,0,brand_catalog_official_domains
legit_751fbbd87a9d,http://bvnamlienchieu.com,bvnamlienchieu.com,0,brand_catalog_official_domains
legit_2d293012141a,http://bvnhuxuan.ytethanhhoa.gov.vn,bvnhuxuan.ytethanhhoa.gov.vn,0,brand_catalog_official_domains
legit_624739212464,http://bvnongcong.ytethanhhoa.gov.vn,bvnongcong.ytethanhhoa.gov.vn,0,brand_catalog_official_domains
legit_6d03c874b444,http://bvp.vinhlong.gov.vn,bvp.vinhlong.gov.vn,0,brand_catalog_official_domains
legit_e72e421b295a,http://bvqdy.vinhlong.gov.vn,bvqdy.vinhlong.gov.vn,0,brand_catalog_official_domains
legit_e41055a0aca0,http://bvquanhoa.ytethanhhoa.gov.vn,bvquanhoa.ytethanhhoa.gov.vn,0,brand_catalog_official_domains
legit_12a868e7d5f9,http://bvtamthan.vinhlong.gov.vn,bvtamthan.vinhlong.gov.vn,0,brand_catalog_official_domains
legit_63379e186e8d,http://bvydct.vinhlong.gov.vn,bvydct.vinhlong.gov.vn,0,brand_catalog_official_domains
legit_1cb886c4367f,http://c1vthang-nt.khanhhoa.edu.vn,c1vthang-nt.khanhhoa.edu.vn,0,brand_catalog_official_domains
legit_62ff4b917cb2,http://canhantmdt.gdt.gov.vn,canhantmdt.gdt.gov.vn,0,brand_catalog_official_domains
legit_c2ed5a11ed95,http://canhsatpccc.gov.vn,canhsatpccc.gov.vn,0,brand_catalog_official_domains
legit_c6762ef07dc9,http://canhuu-quocoai.thudo.gov.vn,canhuu-quocoai.thudo.gov.vn,0,brand_catalog_official_domains
legit_2c252b8c426e,http://cauloc.hauloc.thanhhoa.gov.vn,cauloc.hauloc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_bb4c19846ac0,http://ccatvstp.vinhlong.gov.vn,ccatvstp.vinhlong.gov.vn,0,brand_catalog_official_domains
legit_42b73fbfabe5,http://cddl.edu.vn,cddl.edu.vn,0,brand_catalog_official_domains
legit_6e223cc0b175,http://cdhue.edu.vn,cdhue.edu.vn,0,brand_catalog_official_domains
legit_6d8489bb3937,http://cds.ninhbinh.gov.vn,cds.ninhbinh.gov.vn,0,brand_catalog_official_domains
legit_3a39d99ece90,http://chicucdansothanhhoa.vn,chicucdansothanhhoa.vn,0,brand_catalog_official_domains
legit_9c72fdd5c5cc,http://chicucqlclnltsthanhhoa.gov.vn,chicucqlclnltsthanhhoa.gov.vn,0,brand_catalog_official_domains
legit_a4b0712c5d64,http://chiengsinh.tuangiao.gov.vn,chiengsinh.tuangiao.gov.vn,0,brand_catalog_official_domains
legit_5ad1216b4a9e,http://chora.babe.gov.vn,chora.babe.gov.vn,0,brand_catalog_official_domains
legit_c354e24b9a63,http://cobi.gialam.hanoi.gov.vn,cobi.gialam.hanoi.gov.vn,0,brand_catalog_official_domains
legit_3f3bbf2a8ffe,http://codong.sontay.hanoi.gov.vn,codong.sontay.hanoi.gov.vn,0,brand_catalog_official_domains
legit_416a090e42ae,http://congantp.thainguyen.gov.vn,congantp.thainguyen.gov.vn,0,brand_catalog_official_domains
legit_0c5e3a442c47,http://congbao.quangtri.gov.vn,congbao.quangtri.gov.vn,0,brand_catalog_official_domains
legit_f6b25afd4754,http://congchinh.nongcong.thanhhoa.gov.vn,congchinh.nongcong.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_165f29eb5721,http://congdoanbrvt.org.vn,congdoanbrvt.org.vn,0,brand_catalog_official_domains
legit_f8cda2de08a5,http://congdoandienbien.org.vn,congdoandienbien.org.vn,0,brand_catalog_official_domains
legit_e00bcbd7f6b6,http://congdoantphochiminh.org.vn,congdoantphochiminh.org.vn,0,brand_catalog_official_domains
legit_3087591f53b1,http://conghoa-quocoai.thudo.gov.vn,conghoa-quocoai.thudo.gov.vn,0,brand_catalog_official_domains
legit_43ea65aaefaa,http://congliem.nongcong.thanhhoa.gov.vn,congliem.nongcong.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_ffbe37980842,http://congtacxahoi.thanhhoa.gov.vn,congtacxahoi.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_9ec8488769fc,http://consosukien.vn,consosukien.vn,0,brand_catalog_official_domains
legit_2f34c967d92f,http://csdlbcvt.quangngai.gov.vn,csdlbcvt.quangngai.gov.vn,0,brand_catalog_official_domains
legit_68b405d72306,http://csdldpi.danang.gov.vn,csdldpi.danang.gov.vn,0,brand_catalog_official_domains
legit_06885cfed6f5,http://csdlpctt.quangngai.gov.vn,csdlpctt.quangngai.gov.vn,0,brand_catalog_official_domains
legit_7cece3335db1,http://csdlsxd.danang.gov.vn,csdlsxd.danang.gov.vn,0,brand_catalog_official_domains
legit_8300b166e99f,http://ctk.bacninh.gov.vn,ctk.bacninh.gov.vn,0,brand_catalog_official_domains
legit_bce0240d036b,http://ctkyenbai.gso.gov.vn,ctkyenbai.gso.gov.vn,0,brand_catalog_official_domains
legit_aab2fad61b15,http://cucthongke.quangtri.gov.vn,cucthongke.quangtri.gov.vn,0,brand_catalog_official_domains
legit_3fc160c76dfe,http://cucthongkedaklak.gso.gov.vn,cucthongkedaklak.gso.gov.vn,0,brand_catalog_official_domains
legit_1a068571d191,http://cucthongkehanam.gso.gov.vn,cucthongkehanam.gso.gov.vn,0,brand_catalog_official_domains
legit_bc0dfdc4b31d,http://cucthongkehanoi.gso.gov.vn,cucthongkehanoi.gso.gov.vn,0,brand_catalog_official_domains
legit_b2c081e3a0d5,http://cucthongkehatinh.gso.gov.vn,cucthongkehatinh.gso.gov.vn,0,brand_catalog_official_domains
legit_24a2155ca054,http://cucthongkelangson.gov.vn,cucthongkelangson.gov.vn,0,brand_catalog_official_domains
legit_e726424d7b51,http://cucthongkequangninh.gso.gov.vn,cucthongkequangninh.gso.gov.vn,0,brand_catalog_official_domains
legit_733e4b0ca411,http://cucthongkethainguyen.gso.gov.vn,cucthongkethainguyen.gso.gov.vn,0,brand_catalog_official_domains
legit_5aff392870ac,http://cucthongkethuathienhue.gso.gov.vn,cucthongkethuathienhue.gso.gov.vn,0,brand_catalog_official_domains
legit_3b6f847a8f00,http://cucthongketiengiang.gso.gov.vn,cucthongketiengiang.gso.gov.vn,0,brand_catalog_official_domains
legit_961de40164ca,http://cumgar.daklak.gov.vn,cumgar.daklak.gov.vn,0,brand_catalog_official_domains
legit_b64cbe06df98,http://dadon.lamha.lamdong.gov.vn,dadon.lamha.lamdong.gov.vn,0,brand_catalog_official_domains
legit_ed9434327072,http://daibieuquochoi.thuathienhue.gov.vn,daibieuquochoi.thuathienhue.gov.vn,0,brand_catalog_official_domains
legit_5946816ec7ec,http://daicuong-unghoa.thudo.gov.vn,daicuong-unghoa.thudo.gov.vn,0,brand_catalog_official_domains
legit_28f39990740e,http://daihung-unghoa.thudo.gov.vn,daihung-unghoa.thudo.gov.vn,0,brand_catalog_official_domains
legit_d538149474c1,http://dailoc.hauloc.thanhhoa.gov.vn,dailoc.hauloc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_e1fb94654835,http://daithanh-quocoai.thudo.gov.vn,daithanh-quocoai.thudo.gov.vn,0,brand_catalog_official_domains
legit_4244cac1fab1,http://dalattech.vn,dalattech.vn,0,brand_catalog_official_domains
legit_cc1f6b7d8a5e,http://daloc.hauloc.thanhhoa.gov.vn,daloc.hauloc.thanhhoa.gov.vn,0,brand_catalog_official_domains
legit_2518c894a539,http://danchuphapluat.vn,danchuphapluat.vn,0,brand_catalog_official_domains
legit_78da34336213,http://daton.gialam.hanoi.gov.vn,daton.gialam.hanoi.gov.vn,0,brand_catalog_official_domains
legit_c55ceb62247c,http://dauthauthuoc.baohiemxahoi.gov.vn,dauthauthuoc.baohiemxahoi.gov.vn,0,brand_catalog_official_domains
legit_c557181ab655,http://dautu.danang.gov.vn,dautu.danang.gov.vn,0,brand_catalog_official_domains
legit_528feaccd53d,http://db.vista.gov.vn,db.vista.gov.vn,0,brand_catalog_official_domains
legit_10bff0899be2,http://dhannd.bocongan.gov.vn,dhannd.bocongan.gov.vn,0,brand_catalog_official_domains
legit_15b2e2d13fff,http://dichvucong.angiang.gov.vn,dichvucong.angiang.gov.vn,0,brand_catalog_official_domains
legit_ba4d1fc19880,http://dichvucong.haiphong.gov.vn,dichvucong.haiphong.gov.vn,0,brand_catalog_official_domains
legit_0ff2e5f39a5d,http://dichvucong.hanoi.gov.vn,dichvucong.hanoi.gov.vn,0,brand_catalog_official_domains
legit_38e1bc945cf5,http://dichvucong.hatinh.gov.vn,dichvucong.hatinh.gov.vn,0,brand_catalog_official_domains
legit_593b221c67d8,http://dichvucong.ninhbinh.gov.vn,dichvucong.ninhbinh.gov.vn,0,brand_catalog_official_domains
legit_dfb21b31ef8e,http://dichvucong.quangninh.gov.vn,dichvucong.quangninh.gov.vn,0,brand_catalog_official_domains
legit_2c955d337f62,http://dichvucong.quangtri.gov.vn,dichvucong.quangtri.gov.vn,0,brand_catalog_official_domains
